SMILES	hitc
Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)O)cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc1N	0
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1	0
Cc1cc(C(=O)NNCc2ccccc2)no1	0
Cc1cc(C(=O)O)ccc1[N+](=O)[O-]	0
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O	0
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1	0
Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O	0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1	0
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O	0
Cc1cc(C)c(C(=O)O)c(C)c1	0
Cc1cc(C)c(C)c(C)c1	0
Cc1cc(C)c(C)c(O)c1	0
Cc1cc(C)c(C)cc1C	0
Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1	0
Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1	0
Cc1cc(C)c(N)c(Cl)c1	0
Cc1cc(C)c(N)cc1C	0
Cc1cc(C)c(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1C	0
Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br	0
Cc1cc(C)c(O)c(C)c1	0
Cc1cc(C)c(S(=O)(=O)O)cc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O	0
Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)N3C)c1	0
Cc1cc(C)cc(C)c1	0
Cc1cc(C)cc(N)c1	0
Cc1cc(C)cc(O)c1	0
Cc1cc(C)cc(OCC2CNC(=O)O2)c1	0
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1	0
Cc1cc(C)cc([N+](=O)[O-])c1	0
Cc1cc(C)n(CO)n1	0
Cc1cc(C)nc(Nc2ccccc2)n1	0
Cc1cc(C2CCCCC2)n(O)c(=O)c1	0
Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1	0
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1	0
Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1	0
Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O	0
Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)cc2c1NC(=O)CC2(C)C	0
Cc1cc(Cl)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O	0
Cc1cc(Cl)ccc1N	0
Cc1cc(Cl)ccc1N=CN(C)C	0
Cc1cc(Cl)ccc1OC(C)C(=O)O	0
Cc1cc(Cl)ccc1OCC(=O)O	0
Cc1cc(Cl)ccc1OCCCC(=O)O	0
Cc1cc(F)ccc1-c1c(-c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O	0
Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2c(F)cc(O)cc2oc1=O	0
Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O	0
Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(CO)cc2oc1=O	0
Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O	0
Cc1cc(F)ccc1-c1c(N(C)c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O	0
Cc1cc(F)ccc1-c1c(Nc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O	0
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2cc(F)c(O)cc2oc1=O	0
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)c(F)c2oc1=O	0
Cc1cc(N)c(S(=O)(=O)O)cc1Cl	0
Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1	0
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21	0
Cc1cc(N)n(-c2ccccc2)n1	0
Cc1cc(N)no1	0
Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1	0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1	0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1	0
Cc1cc(Nc2ccc(O)cc2)ccc1N	0
Cc1cc(Nc2ccccc2C(=O)O)ccc1Cl	0
Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1	0
Cc1cc(O)c(C(C)C)cc1Cl	0
Cc1cc(O)c(Cl)c(C)c1Cl	0
Cc1cc(O)c(Cl)cc1C	0
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1	0
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O	0
Cc1cc(O)c2c(c1)OC1(C)CCC3C(C)(C)CCCC34COC2C14	0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O	0
Cc1cc(O)c2ccccc2c1O	0
Cc1cc(O)cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2	0
Cc1cc(O)ccc1N	0
Cc1cc(O)ccc1O	0
Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C	0
Cc1cc(OC(F)(F)F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O	0
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O	0
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C	0
Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C	0
Cc1cc(S(=O)(=O)O)c(N)cc1Cl	0
Cc1cc(S(=O)(=O)O)ccc1/N=N/c1c(O)ccc2ccccc12	0
Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(O)ccc2ccccc12	0
Cc1cc(SC2=C(O)CC(CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO	0
Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO	0
Cc1cc(SC2C(=O)CC(CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO	0
Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O	0
Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1	0
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O	0
Cc1cc([N+](=O)[O-])ccc1N	0
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O	0
Cc1cc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O	0
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1	0
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2	0
Cc1cc2c(cc1O)CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1	0
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2	0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	0
Cc1cc2c3c(c1)C(c1ccccc1)=NC(NC(=O)c1ccncc1)C(=O)N3CC2	0
Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccncc1)C(=O)N3CC2	0
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1	0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C	0
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N	0
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1	0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	0
Cc1ccc(-c2ccccc2)cc1	0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1	0
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1	0
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1	0
Cc1ccc(Br)cc1	0
Cc1ccc(C#N)cc1	0
Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1	0
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1	0
Cc1ccc(C(=O)O)cc1	0
Cc1ccc(C(=O)O)cc1[N+](=O)[O-]	0
Cc1ccc(C(=O)O)o1	0
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1	0
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1	0
Cc1ccc(C(=O)c2ccccc2)cc1	0
Cc1ccc(C(C)(C)C)cc1	0
Cc1ccc(C(C)(C)O)cc1	0
Cc1ccc(C(C)(C)c2ccc(C)cc2)cc1	0
Cc1ccc(C(C)C)cc1	0
Cc1ccc(C(C)C)cc1O	0
Cc1ccc(C(C)C)cc2c(C)ccc1-2	0
Cc1ccc(C(C)NC(=O)C(NC(=O)OC(C)C)C(C)C)cc1	0
Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C	0
Cc1ccc(C(N)=O)cc1N	0
Cc1ccc(C)c(C)c1	0
Cc1ccc(C)c(N)c1	0
Cc1ccc(C)c(O)c1	0
Cc1ccc(C)c(O)c1C	0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	0
Cc1ccc(C)c(S(=O)(=O)O)c1	0
Cc1ccc(C)c([N+](=O)[O-])c1	0
Cc1ccc(C)c2ccccc12	0
Cc1ccc(C)cc1	0
Cc1ccc(C)o1	0
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1	0
Cc1ccc(C=Nn2c(-c3ccccc3)csc2=S)cc1	0
Cc1ccc(C=O)cc1C	0
Cc1ccc(C=O)s1	0
Cc1ccc(CO)cc1	0
Cc1ccc(Cl)c(N)c1Cl	0
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl	0
Cc1ccc(Cl)c(O)c1	0
Cc1ccc(Cl)cc1	0
Cc1ccc(Cl)cc1Cl	0
Cc1ccc(Cl)cc1N	0
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1	0
Cc1ccc(N(CCO)CCO)cc1	0
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1	0
Cc1ccc(N)c(C)c1	0
Cc1ccc(N)c(N)c1	0
Cc1ccc(N)c(S(=O)(=O)O)c1	0
Cc1ccc(N)cc1	0
Cc1ccc(N)cc1C	0
Cc1ccc(N)cc1N	0
Cc1ccc(N)cc1O	0
Cc1ccc(N)cc1S(=O)(=O)O	0
Cc1ccc(N)cc1[N+](=O)[O-]	0
Cc1ccc(N)nc1	0
Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCC3)cc2)cc1	0
Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCCC3)cc2)cc1	0
Cc1ccc(N=C=O)cc1N=C=O	0
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1	0
Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1	0
Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)O)cc3)c2O)c(C)c1	0
Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C	0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	0
Cc1ccc(NC(N)=O)cc1	0
Cc1ccc(NC=O)c(C)c1	0
Cc1ccc(NN=c2c(=O)ccc(=NNc3ccc(S(=O)(=O)O)cc3)c2=O)c(C)c1	0
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1	0
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1	0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	0
Cc1ccc(O)c(C(=O)c2ccccc2)c1	0
Cc1ccc(O)c(C(C)(C)C)c1	0
Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1	0
Cc1ccc(O)c(C)c1	0
Cc1ccc(O)c(N)c1	0
Cc1ccc(O)c(O)c1	0
Cc1ccc(O)c([N+](=O)[O-])c1	0
Cc1ccc(O)c2ncccc12	0
Cc1ccc(O)cc1	0
Cc1ccc(O)cc1C	0
Cc1ccc(OC(=O)CC(C)C)cc1	0
Cc1ccc(OC(=O)c2ccccc2O)cc1	0
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1	0
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1	0
Cc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)NO)cc2)=C3c2ccc(O)cc2)cc1	0
Cc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1	0
Cc1ccc(S(=O)(=O)N=C=O)cc1	0
Cc1ccc(S(=O)(=O)NC(=O)NC(C)Cc2ccccc2)cc1	0
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1	0
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	0
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCCC2)cc1	0
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1	0
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1	0
Cc1ccc(S(=O)(=O)NC(CCCCN)C(=O)CCl)cc1	0
Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1	0
Cc1ccc(S(=O)(=O)NCl)cc1	0
Cc1ccc(S(=O)(=O)O)cc1C	0
Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(-c4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)O)cc(S(=O)(=O)O)c56)c(C)c4)cc3C)cc2)cc1	0
Cc1ccc(S(N)(=O)=O)cc1	0
Cc1ccc(S)cc1	0
Cc1ccc([N+](=O)[O-])c(N)c1	0
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1	0
Cc1ccc([N+](=O)[O-])cc1	0
Cc1ccc([N+](=O)[O-])cc1C	0
Cc1ccc([N+](=O)[O-])cc1Cl	0
Cc1ccc([N+](=O)[O-])cc1N	0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O	0
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]	0
Cc1ccc2c(Br)cc(Br)c(O)c2n1	0
Cc1ccc2c(C)cccc2c1	0
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1	0
Cc1ccc2c(c1)C(=O)OC2=O	0
Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3	0
Cc1ccc2c(c1)C1CN(C)CCC1N2	0
Cc1ccc2c(c1)CCCN2	0
Cc1ccc2c(c1)OCC(=O)CO2	0
Cc1ccc2c(c1)c1c3n2CCNC3CCC1	0
Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2	0
Cc1ccc2ccc3cccc4ccc1c2c34	0
Cc1ccc2ccccc2c1C	0
Cc1ccc2ccccc2c1[N+](=O)[O-]	0
Cc1ccc2ccccc2n1	0
Cc1ccc2cccnc2c1	0
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1	0
Cc1ccc2ncccc2c1	0
Cc1ccc2oc(=O)ccc2c1	0
Cc1ccc2oc(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)c(-c3ccc(Cl)cc3)c2c1	0
Cc1cccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)c1	0
Cc1cccc(Br)c1	0
Cc1cccc(C(=O)O)c1	0
Cc1cccc(C(=O)O)c1O	0
Cc1cccc(C(=O)O)c1[N+](=O)[O-]	0
Cc1cccc(C(C)(C)C)c1O	0
Cc1cccc(C(C)c2c[nH]cn2)c1C	0
Cc1cccc(C)c1	0
Cc1cccc(C)c1N	0
Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)C(C)N	0
Cc1cccc(C)c1NC(=O)C(C)N	0
Cc1cccc(C)c1NC(=O)C1CCCCN1C	0
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2	0
Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O	0
Cc1cccc(C)c1NC(=O)CN1CCCC1	0
Cc1cccc(C)c1NC(=O)CN1CCCC1=O	0
Cc1cccc(C)c1NC(=O)CN1CCCCCC1	0
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	0
Cc1cccc(C)c1NC(=O)N=C1CCCN1C	0
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O	0
Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O	0
Cc1cccc(C)c1NC1=NCCCS1	0
Cc1cccc(C)c1O	0
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O	0
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1	0
Cc1cccc(Cc2c[nH]cn2)c1C	0
Cc1cccc(Cl)c1	0
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCC3)c1	0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1	0
Cc1cccc(N)c1	0
Cc1cccc(N)c1C	0
Cc1cccc(N)c1N	0
Cc1cccc(N)n1	0
Cc1cccc(NC(=S)N(C)C)c1	0
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C	0
Cc1cccc(Nc2ccccc2)c1	0
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	0
Cc1cccc(Nc2ncccc2C(=O)O)c1C	0
Cc1cccc(O)c1	0
Cc1cccc(O)c1C	0
Cc1cccc(O)c1N	0
Cc1cccc(OCCOc2cccc(C)c2)c1	0
Cc1cccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)c1	0
Cc1cccc(Oc2ccccc2)c1	0
Cc1cccc(S(=O)(=O)O)c1C	0
Cc1cccc([N+](=O)[O-])c1C	0
Cc1cccc([N+](=O)[O-])c1C(=O)O	0
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-]	0
Cc1cccc2[nH]nnc12	0
Cc1cccc2ccccc12	0
Cc1cccc2cccnc12	0
Cc1cccc2nccnc12	0
Cc1cccc2sc(N)nc12	0
Cc1cccc2sc3nncn3c12	0
Cc1cccc[n+]1[O-]	0
Cc1ccccc1-n1c(C)nc2ccccc2c1=O	0
Cc1ccccc1Br	0
Cc1ccccc1C	0
Cc1ccccc1C#N	0
Cc1ccccc1C(=O)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21	0
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1	0
Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1	0
Cc1ccccc1C(=O)O	0
Cc1ccccc1C(N)=O	0
Cc1ccccc1C(OCCN(C)C)c1ccccc1	0
Cc1ccccc1C=O	0
Cc1ccccc1CCO	0
Cc1ccccc1CCl	0
Cc1ccccc1CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O	0
Cc1ccccc1Cl	0
Cc1ccccc1N	0
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C	0
Cc1ccccc1N=O	0
Cc1ccccc1NC(=N)NC(=N)N	0
Cc1ccccc1NC(=N)Nc1ccccc1C	0
Cc1ccccc1O	0
Cc1ccccc1OCC(=O)O	0
Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1	0
Cc1ccccc1OCC1CO1	0
Cc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)NO)cc1)=C2c1ccc(O)cc1	0
Cc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1	0
Cc1ccccc1S	0
Cc1ccccc1S(=O)(=O)O	0
Cc1ccccc1S(N)(=O)=O	0
Cc1ccccc1[N+](=O)[O-]	0
Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12	0
Cc1cccnc1	0
Cc1ccco1	0
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1	0
Cc1ccnc(N)c1	0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	0
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	0
Cc1ccnc2ccccc12	0
Cc1ccncc1	0
Cc1ccsc1C=CC1=NCCCN1C	0
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O	0
Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O	0
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O	0
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	0
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O	0
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O	0
Cc1cn[nH]c1	0
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1	0
Cc1cnc(C(=O)O)c[n+]1[O-]	0
Cc1cnc(C)c(C)n1	0
Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1	0
Cc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1	0
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1	0
Cc1coc2c1CCC(C)C2	0
Cc1cscn1	0
Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)C=Cc4ccc(F)cc4)CC2)CC3)no1	0
Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21	0
Cc1nc(C)c(C)nc1C	0
Cc1nc(C)c(Cl)c(O)c1Cl	0
Cc1nc(C)nc(N2CC(C)N(c3ccnc(C(C)O)n3)C(C)C2)n1	0
Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1	0
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C	0
Cc1nc(N)nc(N)n1	0
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)nc(C)c1Br	0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	0
Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1	0
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1	0
Cc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1	0
Cc1nc2cc(O)ccc2c(=O)n1-c1ccc(O)cc1	0
Cc1nc2ccc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1	0
Cc1nc2ccc(Cl)cc2[nH]1	0
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl	0
Cc1nc2ccccc2c(=O)o1	0
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1	0
Cc1nc2ccccc2s1	0
Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1	0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O	0
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1	0
Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O	0
Cc1ncc(C(CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1	0
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1	0
Cc1ncc(CO)c(C=O)c1O	0
Cc1ncc(CO)c(CN)c1O	0
Cc1ncc(CO)c(CO)c1O	0
Cc1ncc(COP(=O)(O)O)c(C=O)c1O	0
Cc1ncc(COP(=O)(O)O)c(CN)c1O	0
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O	0
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1	0
Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1	0
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1	0
Cc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1	0
Cc1ncc([N+](=O)[O-])n1C	0
Cc1ncc([N+](=O)[O-])n1CC(C)O	0
Cc1ncc([N+](=O)[O-])n1CC(O)CCl	0
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2	0
Cc1ncc[nH]1	0
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1	0
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	0
Cc1ncsc1CCCl	0
Cc1ncsc1CCO	0
Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F	0
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1	0
Cc1nnc(C(=O)NC(C)(C)C2=NC(C(=O)NCc3ccc(F)cc3)C(=O)C(=O)N2C)o1	0
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1	0
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1	0
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1	0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	0
